epoch,train_loss,val_loss
1,1.4790719554779377,1.144294277826945
2,1.066171407445948,1.0311959346135458
3,0.9854441832988821,0.9528926968574524
4,0.9368344215636558,0.9095280488332113
5,0.9095318512713656,0.8907155732313792
6,0.8812897928217625,0.8595206558704376
7,0.8536707292211817,0.8565359055995941
8,0.8323991263166387,0.8197404245535532
9,0.821292990572909,0.8062771876653035
10,0.8074839437261541,0.7954431354999543
11,0.7983366393028422,0.7873017907142639
12,0.787485254571793,0.7790027101834615
13,0.7786375568268147,0.7740927636623383
14,0.7709835465918196,0.7638082563877105
15,0.7627495730176885,0.7691783905029297
16,0.7578760256158544,0.752585252126058
17,0.7520776216019975,0.7587595045566559
18,0.748088736737028,0.7427644014358521
19,0.7423631389090355,0.7475290477275849
20,0.7379625842926351,0.7335923870404562
21,0.7346889911813939,0.7324481427669525
22,0.7296833089057435,0.7237178126970927
23,0.7257285516312781,0.7207021117210388
24,0.7221875030943687,0.720898042122523
25,0.7179442664410206,0.7149152159690857
26,0.7158667493373789,0.7105097115039826
27,0.7130121641970696,0.7122186680634817
28,0.7111293077468872,0.7031911830107371
29,0.7066069519266169,0.7070726613203685
30,0.7054062708895257,0.7059642255306244
31,0.7013912355646174,0.6981912076473236
32,0.6986896966366057,0.6961521704991659
33,0.6964753054557963,0.6976720571517945
34,0.6942671613490328,0.6916030128796895
35,0.6925450248921171,0.6901171048482259
36,0.6896941276306802,0.6862832248210907
37,0.6881506491214671,0.6894819060961406
38,0.687929950622802,0.6805622895558675
39,0.6829361192723538,0.682659512758255
40,0.6818572538964291,0.6818256060282389
41,0.6802311615740999,0.6779951711495718
42,0.6782019820619136,0.6728267729282379
43,0.6748297419953854,0.6729658623536428
44,0.6741125738367121,0.6684535443782806
45,0.6732601229180681,0.6714470545450847
46,0.6702952288566751,0.6663311084111532
47,0.6684014596837632,0.6657973806063334
48,0.666641920678159,0.6720864752928416
49,0.6652978772812701,0.6649845004081726
50,0.6630637927258268,0.6614703317483266
51,0.6614303987076942,0.6592642068862915
52,0.6595765187385234,0.6549306213855743
53,0.6579890583423857,0.6556624790032705
54,0.6572345480005792,0.6613948126633962
55,0.6556742089859983,0.6501418054103851
56,0.653582298502009,0.6520947058995564
57,0.6518494342235809,0.6488633036613465
58,0.6513449577575035,0.6489101350307465
59,0.6493708851489615,0.6488981366157531
60,0.6471451325619474,0.644765967130661
61,0.6454770641123995,0.6467510084311168
62,0.6458925767147795,0.6454175551732381
63,0.6433252392931187,0.6458073755105337
64,0.6424575942627927,0.6497119585673015
65,0.6411782703501113,0.6376053849856059
66,0.6404597297627875,0.6453482806682587
67,0.6391781459463404,0.6381222804387411
68,0.6367801016949592,0.6359946529070536
69,0.6362845956011022,0.636660389105479
70,0.6361946953103897,0.6399471461772919
71,0.6338738545458368,0.6350455244382223
72,0.6342628631185978,0.636325603723526
73,0.633797665352517,0.6406101147333781
74,0.6322852923514996,0.6304277241230011
75,0.6304695279040236,0.6269832233587901
76,0.6290036290249926,0.6280549367268881
77,0.627894829942825,0.624464068810145
78,0.627278969389327,0.6294069389502207
79,0.6274134095678938,0.6227180302143097
80,0.6253792704419887,0.6238333642482757
81,0.6244573430812105,0.6301695704460144
82,0.623199818996673,0.6237990180651347
83,0.6232939846972202,0.6273947556813558
84,0.6224649444539496,0.6213688910007477
85,0.6220747232437134,0.6206130385398865
86,0.6203662651650449,0.6197463393211364
87,0.6195134769094751,0.6176484028498331
88,0.6192143800410819,0.6179932812849681
89,0.6191099560007136,0.6200317045052847
90,0.6163975695346264,0.6154410501321157
91,0.6160371772786404,0.6166253089904785
92,0.6165200867551438,0.61516459385554
93,0.6155101124276506,0.6177974979082743
94,0.6148930701803654,0.6146576305230459
95,0.6137529748551389,0.6144260466098785
96,0.6132579861803258,0.6126924951871237
97,0.6113515962945654,0.6127362847328186
98,0.6116256767130913,0.6124743223190308
99,0.6119002534988078,0.6094928165276845
100,0.6106201615739376,0.6116570790608724
